Date,Ship_Type,Engine_Type,Speed_Over_Ground_knots,Distance_Traveled_nm,Cargo_Weight_tons,Average_Load_Percentage,Engine_Power_kW,Draft_meters,Weather_Condition,Seasonal_Impact_Score,Route_Type,Maintenance_Status,Weekly_Voyage_Count,Efficiency_nm_per_kWh,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours
2023-05-22,Tanker,Steam Turbine,15.9191,775.3693,1962.3986,89.5879,1486.6115,9.6606,Calm,0.4717,Transoceanic,Good,3,0.6504,3697.27,15877.21,66.6099
2023-05-23,Container Ship,Heavy Fuel Oil (HFO),21.2692,1308.9534,2440.9314,54.5542,1362.3432,6.226,Moderate,0.7381,Coastal,Fair,3,0.35,4470.21,16953.12,80.9274
2023-05-24,Container Ship,Heavy Fuel Oil (HFO),9.2636,588.5091,3082.029,56.0805,1065.3707,9.0186,Moderate,0.9188,Long-haul,Good,7,0.7967,3399.1,18684.32,80.0944
2023-05-25,Container Ship,Diesel,13.2303,2078.0387,1259.8063,53.6627,3356.3419,9.5429,Moderate,0.9607,Short-haul,Needs Maintenance,6,0.7989,7442.6,14315.06,189.9116
2023-05-26,Container Ship,Heavy Fuel Oil (HFO),18.2036,2092.455,2104.1418,46.7811,2386.6883,10.4473,Calm,0.9675,Short-haul,Good,2,0.5491,6435.47,17274.7,138.0242
2023-05-27,Bulk Carrier,Diesel,20.3945,286.3246,3691.7455,59.5867,1398.7144,4.4746,Calm,0.2567,Short-haul,Good,1,0.35,3048.42,20177.67,20.4897
2023-05-28,Tanker,Heavy Fuel Oil (HFO),19.0422,1313.9165,3369.8625,46.8377,756.2184,5.8279,Moderate,0.1047,Coastal,Fair,3,0.35,4189.7,19923.74,79.0504
2023-05-29,Bulk Carrier,Heavy Fuel Oil (HFO),14.0385,1472.6339,5487.004,98.5919,1845.9836,7.8788,Moderate,0.9256,Transoceanic,Fair,5,0.7311,5793.82,29289.17,117.426
2023-05-30,Container Ship,Diesel,19.5346,1412.691,2288.4576,98.7382,2025.9978,4.8086,Calm,0.7849,Transoceanic,Good,4,0.4138,5291.33,18712.03,88.9737
2023-05-31,Container Ship,Heavy Fuel Oil (HFO),8.6246,1023.4549,6493.1809,83.3059,970.7673,8.677,Rough,0.8082,Short-haul,Good,4,0.7825,4447.91,32114.25,144.7833
2023-06-01,Tanker,Steam Turbine,13.5273,1893.2736,5660.4523,99.0515,1112.8534,10.6448,Rough,0.449,Transoceanic,Good,2,0.6761,5908.04,31410.53,181.0214
2023-06-02,Tanker,Diesel,11.6104,2012.6894,2884.2804,62.937,1473.3623,7.2071,Rough,0.8735,Long-haul,Fair,7,0.7312,5602.07,20649.34,211.7963
2023-06-03,Bulk Carrier,Diesel,20.1447,1948.2851,5143.7596,71.0176,1182.1592,6.8208,Moderate,0.6182,Coastal,Fair,6,0.35,5952.64,28323.52,117.2006
2023-06-04,Container Ship,Diesel,8.2833,1816.5104,1852.0528,50.402,3132.9201,4.9407,Moderate,0.9742,Short-haul,Fair,4,0.7255,6522.78,16290.24,267.8588
2023-06-05,Tanker,Steam Turbine,15.2138,433.8421,7033.4487,93.3633,781.0548,5.3493,Moderate,0.8329,Short-haul,Fair,7,0.6813,3688.52,33254.29,32.4693
2023-06-06,Container Ship,Heavy Fuel Oil (HFO),16.8957,360.133,4045.9338,92.8764,2343.2647,6.4483,Calm,0.1635,Transoceanic,Good,3,0.686,3618.63,22763.11,27.9154
2023-06-07,Container Ship,Diesel,13.7331,142.11,5868.1065,80.6054,2383.1975,4.0592,Moderate,0.2524,Long-haul,Good,7,0.9346,3786.37,27882.38,19.0935
2023-06-08,Tanker,Heavy Fuel Oil (HFO),17.4807,1831.0527,5761.8316,91.3806,1747.8433,8.5314,Moderate,0.6091,Long-haul,Good,3,0.5142,6084.39,31050.77,120.688
2023-06-09,Fish Carrier,Diesel,19.276,1784.9639,1810.4398,81.047,3492.9135,5.816,Calm,0.4186,Long-haul,Fair,4,0.35,7157.0,16867.93,116.3727
2023-06-10,Fish Carrier,Steam Turbine,17.4062,1165.3612,1361.7475,50.3682,1058.2436,5.8106,Moderate,0.8083,Transoceanic,Needs Maintenance,7,0.3689,3653.96,13163.65,88.271
2023-06-11,Fish Carrier,Heavy Fuel Oil (HFO),16.198,1073.8973,1679.7031,79.136,2022.2151,5.3618,Moderate,0.1198,Short-haul,Good,6,0.6591,4721.33,15277.9,78.464
2023-06-12,Container Ship,Diesel,20.0735,478.7492,1957.2469,48.1907,1965.749,5.4657,Calm,0.7735,Transoceanic,Good,5,0.35,3271.64,13579.03,31.2127
2023-06-13,Tanker,Heavy Fuel Oil (HFO),15.473,1634.384,2506.9944,45.9854,711.5467,9.1352,Rough,0.2263,Transoceanic,Good,3,0.5749,4376.98,17820.48,120.1193
2023-06-14,Bulk Carrier,Diesel,15.284,1200.6471,3230.0784,71.9598,2800.3236,5.1542,Calm,0.9069,Short-haul,Good,7,0.8204,5568.45,20445.04,96.6953
2023-06-15,Container Ship,Diesel,16.9645,1719.6243,5454.6814,90.9866,835.0582,4.8105,Calm,0.4443,Coastal,Good,1,0.7931,5396.2,30250.63,122.3759
2023-06-16,Bulk Carrier,Heavy Fuel Oil (HFO),11.7797,1371.8321,1364.3112,51.4754,1019.2351,4.7438,Calm,0.1986,Coastal,Fair,2,0.8797,3857.73,13396.4,149.0933
2023-06-17,Tanker,Diesel,8.0383,1510.4296,1483.3699,49.9545,2132.775,9.0649,Moderate,0.1013,Transoceanic,Good,3,0.6933,5354.13,14125.57,226.2536
2023-06-18,Bulk Carrier,Diesel,13.043,1521.2097,2022.1527,45.532,1087.5044,8.5304,Moderate,0.3287,Coastal,Fair,4,0.8891,4506.94,15828.18,143.7971
2023-06-19,Tanker,Heavy Fuel Oil (HFO),14.6954,985.6536,6653.5349,98.9863,3064.1796,4.726,Calm,0.9112,Transoceanic,Fair,4,0.7107,5977.25,33292.36,87.258
2023-06-20,Fish Carrier,Steam Turbine,14.8337,1963.9472,2014.6509,92.7583,2169.4902,9.2054,Calm,0.7238,Long-haul,Good,2,0.7741,6113.58,18291.91,153.114
2023-06-21,Container Ship,Heavy Fuel Oil (HFO),19.5701,1973.33,1193.9934,70.8109,2088.3378,5.1578,Calm,0.7514,Transoceanic,Good,3,0.35,6045.51,14775.6,118.5543
2023-06-22,Tanker,Heavy Fuel Oil (HFO),19.2177,1041.007,4235.2962,80.9355,987.4013,6.8864,Moderate,0.5571,Coastal,Good,1,0.35,3880.94,24327.42,73.1379
2023-06-23,Tanker,Heavy Fuel Oil (HFO),19.8204,797.1425,3048.1615,69.8893,972.8237,8.6124,Calm,0.0022,Coastal,Fair,3,0.35,3468.52,19401.44,56.691
2023-06-24,Bulk Carrier,Diesel,18.036,1615.2741,1640.6947,66.6093,1979.7288,9.4699,Rough,0.7168,Transoceanic,Good,1,0.4265,5278.99,15933.55,111.4116
2023-06-25,Tanker,Steam Turbine,8.0607,1646.0493,7044.1566,87.9595,3248.5082,8.8427,Moderate,0.1737,Long-haul,Needs Maintenance,7,0.5255,7110.57,34829.24,223.9841
2023-06-26,Tanker,Heavy Fuel Oil (HFO),21.4903,2138.0325,5643.7878,86.1635,1536.9568,8.9105,Rough,0.8607,Long-haul,Good,6,0.35,6357.51,31016.02,112.0455
2023-06-27,Container Ship,Steam Turbine,17.7204,777.0009,3436.4921,81.6936,1868.9382,9.2351,Moderate,0.8414,Long-haul,Good,3,0.469,4223.06,20797.01,58.2697
2023-06-28,Tanker,Diesel,18.5026,437.9643,3973.3102,61.2327,2810.0631,4.2261,Calm,0.814,Coastal,Good,1,0.4496,4108.48,21158.73,30.8598
2023-06-29,Fish Carrier,Steam Turbine,21.3938,2149.2277,499.4082,79.1309,2886.5897,10.0908,Moderate,0.83,Transoceanic,Good,6,0.35,6823.08,12508.98,125.5264
2023-06-30,Container Ship,Steam Turbine,21.7683,256.3849,4248.4741,60.3512,1439.8709,5.1265,Rough,0.846,Short-haul,Good,1,0.35,3377.3,21900.73,15.6536
2023-07-01,Fish Carrier,Heavy Fuel Oil (HFO),17.9075,1203.3296,1862.017,74.8694,1829.5678,6.4458,Moderate,0.8834,Short-haul,Good,6,0.4599,4605.71,16295.11,79.1817
2023-07-02,Tanker,Steam Turbine,12.8441,604.7305,2117.1279,93.7113,1767.8433,9.5734,Moderate,0.1134,Coastal,Good,3,0.7914,3529.79,15896.19,64.9507
2023-07-03,Tanker,Heavy Fuel Oil (HFO),9.1528,301.5085,3438.0604,56.593,2462.6406,5.4922,Calm,0.6854,Long-haul,Good,7,0.7724,3586.78,18272.19,40.4998
2023-07-04,Tanker,Steam Turbine,10.1526,1064.373,5421.5493,75.6946,2309.8944,5.5935,Moderate,0.2586,Coastal,Fair,4,0.6564,5351.39,28064.63,121.051
2023-07-05,Bulk Carrier,Steam Turbine,15.0397,708.6569,3993.2686,65.9777,3001.9426,4.2157,Moderate,0.1563,Coastal,Good,2,0.6514,4936.47,21701.03,55.1062
2023-07-06,Container Ship,Heavy Fuel Oil (HFO),8.1561,1937.0105,1434.0154,75.1139,938.3552,5.4704,Moderate,0.7414,Short-haul,Needs Maintenance,6,0.6684,5087.29,15747.13,285.1228
2023-07-07,Fish Carrier,Diesel,21.0532,2188.0574,653.9882,50.4011,2731.6499,7.4103,Calm,0.3309,Coastal,Fair,2,0.35,6767.46,12602.86,126.4873
2023-07-08,Container Ship,Heavy Fuel Oil (HFO),12.2795,1326.7569,1945.1832,45.2658,1389.2904,5.5507,Moderate,0.7398,Short-haul,Fair,4,0.8423,4587.79,14957.46,132.1239
2023-07-09,Fish Carrier,Heavy Fuel Oil (HFO),9.1476,689.2935,851.4068,79.464,2736.791,10.2447,Moderate,0.8496,Long-haul,Fair,6,0.6519,3940.7,11726.8,85.0812
2023-07-10,Bulk Carrier,Steam Turbine,10.0809,924.2465,5316.5379,72.5618,953.5513,6.5471,Calm,0.0106,Transoceanic,Fair,2,0.7944,3885.61,26986.32,110.5219
2023-07-11,Container Ship,Steam Turbine,14.769,853.4706,2466.4818,47.3545,1278.9674,10.3541,Rough,0.3613,Long-haul,Fair,4,0.645,3916.13,16433.98,78.5752
2023-07-12,Bulk Carrier,Steam Turbine,11.6864,1243.1351,2617.4447,90.9508,2146.6561,6.6343,Rough,0.9072,Short-haul,Fair,5,0.6325,5146.71,19108.18,125.7895
2023-07-13,Container Ship,Heavy Fuel Oil (HFO),11.9313,415.5049,4105.4834,67.8038,1624.6293,4.7934,Calm,0.6752,Coastal,Good,4,0.9538,3531.48,21934.88,41.0009
2023-07-14,Bulk Carrier,Diesel,15.177,1970.6751,1824.212,67.3001,3413.8823,8.4634,Moderate,0.8785,Long-haul,Good,6,0.7171,7069.97,17389.78,143.2605
2023-07-15,Container Ship,Diesel,19.4863,481.9567,2488.1133,69.9409,2353.6688,5.6087,Moderate,0.3855,Long-haul,Fair,1,0.35,3979.1,16278.13,31.1879
2023-07-16,Container Ship,Steam Turbine,16.3974,1943.2805,6781.2397,94.6092,2210.0008,4.0084,Calm,0.9377,Transoceanic,Needs Maintenance,6,0.5574,6853.98,34830.73,135.4766
2023-07-17,Tanker,Heavy Fuel Oil (HFO),11.5633,1708.3037,3275.1299,59.1793,715.3145,9.2055,Calm,0.0071,Coastal,Good,5,0.9215,4628.69,20731.33,160.647
2023-07-18,Fish Carrier,Heavy Fuel Oil (HFO),16.1952,648.7361,1383.0078,66.86,1270.3423,7.8647,Calm,0.5576,Long-haul,Good,2,0.6703,3318.43,12586.26,47.9333
2023-07-19,Container Ship,Steam Turbine,17.7904,439.7697,3803.6791,83.3382,2679.0118,5.1252,Calm,0.9646,Long-haul,Good,1,0.5487,3950.6,21593.23,36.8718
2023-07-20,Bulk Carrier,Diesel,8.5286,907.0846,6153.8043,77.861,3348.0044,9.7416,Calm,0.6403,Short-haul,Good,4,0.8899,5894.21,30574.89,136.5839
2023-07-21,Container Ship,Steam Turbine,17.1703,2148.8564,2451.0136,67.2998,1260.8691,4.1076,Calm,0.7036,Coastal,Good,1,0.6871,5564.62,19157.98,151.5205
2023-07-22,Fish Carrier,Heavy Fuel Oil (HFO),13.6554,109.768,1236.1982,63.6981,1027.6252,7.593,Calm,0.2577,Long-haul,Good,5,0.8583,1977.35,10779.38,17.3527
2023-07-23,Fish Carrier,Heavy Fuel Oil (HFO),11.6095,903.6138,1545.0926,67.6834,1688.6695,7.7496,Moderate,0.7008,Coastal,Good,3,0.7816,3772.47,13409.45,88.1485
2023-07-24,Bulk Carrier,Steam Turbine,11.0599,1304.7965,2509.1481,85.5412,1357.6118,5.6944,Rough,0.2654,Transoceanic,Good,2,0.6911,4599.49,19153.2,141.4057
2023-07-25,Tanker,Steam Turbine,13.1968,762.3755,2084.3645,55.058,2839.9345,7.5779,Calm,0.3979,Coastal,Fair,7,0.7734,4581.37,14768.61,69.6461
2023-07-26,Bulk Carrier,Steam Turbine,9.6852,1188.2308,1898.8494,50.5411,1712.4865,10.0329,Calm,0.1872,Long-haul,Good,3,0.7994,4621.22,14847.45,148.059
2023-07-27,Fish Carrier,Heavy Fuel Oil (HFO),15.9997,2156.4721,1760.1359,75.5437,3097.6645,5.3724,Rough,0.8,Short-haul,Good,6,0.5201,7320.15,17502.3,152.3861
2023-07-28,Fish Carrier,Heavy Fuel Oil (HFO),17.6676,226.0764,1338.9274,63.4061,1710.6937,7.9225,Calm,0.9318,Coastal,Good,3,0.5251,2884.68,11502.38,20.4119
2023-07-29,Container Ship,Heavy Fuel Oil (HFO),14.257,264.6558,4037.0828,80.2319,3299.9867,6.9527,Calm,0.6123,Transoceanic,Fair,4,0.7623,4299.89,22098.05,25.0711
2023-07-30,Fish Carrier,Steam Turbine,13.5364,1964.1528,1670.8573,69.7659,1168.4907,9.9795,Calm,0.125,Short-haul,Fair,2,0.7921,4934.29,16395.04,175.1718
2023-07-31,Bulk Carrier,Heavy Fuel Oil (HFO),15.3358,2191.6288,1624.0679,66.4415,1342.1967,9.1632,Moderate,0.4432,Coastal,Fair,2,0.7245,5957.9,16533.69,160.8385
2023-08-01,Fish Carrier,Heavy Fuel Oil (HFO),9.8916,2091.8209,1581.2637,93.2512,1917.9366,8.4785,Moderate,0.5338,Short-haul,Good,3,0.7774,6082.22,16914.83,229.6829
2023-08-02,Bulk Carrier,Diesel,14.5688,117.4659,5162.1846,68.6739,1520.1833,5.6185,Moderate,0.0072,Long-haul,Good,3,0.8441,3051.55,25270.25,16.0631
2023-08-03,Tanker,Heavy Fuel Oil (HFO),11.3539,1705.5304,3305.9908,85.861,2964.6642,6.8903,Calm,0.8535,Coastal,Good,2,0.853,6626.73,22039.15,176.1232
2023-08-04,Fish Carrier,Diesel,9.4318,665.3098,835.9985,72.1469,1657.356,6.181,Calm,0.7995,Coastal,Good,3,0.8373,3219.27,11654.62,87.3558
2023-08-05,Container Ship,Diesel,14.5821,503.6038,6672.4273,87.248,1397.0946,9.3986,Calm,0.443,Transoceanic,Good,6,0.9957,3976.59,31710.37,43.9054
2023-08-06,Tanker,Steam Turbine,18.1953,1663.9216,2555.5258,64.8235,845.845,8.6669,Rough,0.9733,Short-haul,Good,2,0.35,4725.65,18917.6,111.5429
2023-08-07,Bulk Carrier,Heavy Fuel Oil (HFO),16.1351,1550.578,4399.1177,72.4956,2620.645,6.369,Moderate,0.9697,Coastal,Needs Maintenance,7,0.5247,6176.26,25265.38,119.5015
2023-08-08,Container Ship,Heavy Fuel Oil (HFO),14.1421,505.2271,3047.2088,71.6916,1925.0,6.063,Rough,0.697,Short-haul,Fair,2,0.7147,3585.14,18885.59,46.8222
2023-08-09,Container Ship,Diesel,11.6869,870.9367,2909.7114,46.0296,3099.122,9.4321,Moderate,0.2388,Transoceanic,Good,6,0.9437,5204.4,17654.5,93.5954
2023-08-10,Container Ship,Steam Turbine,9.5465,1198.7211,4365.9379,56.1143,2059.0368,4.6913,Calm,0.571,Transoceanic,Fair,7,0.6995,5024.17,23620.93,146.5434
2023-08-11,Bulk Carrier,Heavy Fuel Oil (HFO),20.8945,1477.0737,4900.2033,64.8509,2781.7368,10.233,Calm,0.822,Coastal,Good,7,0.35,6026.26,26810.02,80.2287
2023-08-12,Container Ship,Steam Turbine,10.6524,1205.0032,4224.37,67.8352,995.4397,8.4704,Calm,0.358,Long-haul,Good,4,0.9112,4585.91,24152.23,139.2328
2023-08-13,Tanker,Steam Turbine,16.3988,2060.3919,5070.198,67.6789,2473.0743,9.7831,Calm,0.3235,Long-haul,Good,2,0.607,7081.48,28303.48,158.7228
2023-08-14,Tanker,Heavy Fuel Oil (HFO),16.3407,1186.9797,3169.107,92.0646,760.7638,9.7536,Calm,0.6897,Coastal,Needs Maintenance,3,0.7291,3809.71,20782.9,94.6919
2023-08-15,Bulk Carrier,Diesel,13.1392,1322.527,3098.023,95.4835,2755.9447,9.0651,Moderate,0.7929,Long-haul,Good,2,0.8178,5695.31,21420.77,126.7543
2023-08-16,Bulk Carrier,Steam Turbine,8.7829,1718.8932,3673.7652,92.8383,1334.8095,8.5695,Moderate,0.6023,Transoceanic,Good,1,0.7067,5518.43,23823.53,236.0987
2023-08-17,Fish Carrier,Steam Turbine,11.0912,206.0916,1214.7148,72.7601,1321.8398,6.0285,Moderate,0.3943,Short-haul,Good,2,0.7579,2621.17,11645.23,27.5694
2023-08-18,Tanker,Steam Turbine,10.7735,930.1695,3154.1149,58.3273,1445.5199,7.0105,Calm,0.6847,Long-haul,Good,5,0.823,3943.6,19383.46,98.233
2023-08-19,Fish Carrier,Heavy Fuel Oil (HFO),10.3696,834.4044,2008.2853,95.8317,1353.7709,8.7975,Moderate,0.156,Coastal,Fair,6,0.7995,3585.17,16926.68,93.0613
2023-08-20,Fish Carrier,Diesel,14.5967,796.9411,1437.0807,75.184,2444.5176,10.9461,Calm,0.6951,Coastal,Good,6,0.8545,4187.97,13519.14,63.0262
2023-08-21,Container Ship,Diesel,17.1666,117.5018,3338.4012,92.5355,753.4193,10.0719,Calm,0.6494,Short-haul,Good,2,0.8752,2370.43,19232.01,15.5818
2023-08-22,Bulk Carrier,Diesel,17.9746,183.48,3459.1017,46.0105,2616.0718,6.4876,Calm,0.3023,Transoceanic,Good,5,0.5326,3583.19,18844.03,13.6534
2023-08-23,Bulk Carrier,Steam Turbine,20.5605,1479.5567,1861.4876,79.4039,1336.7983,5.6825,Rough,0.1527,Long-haul,Good,3,0.35,4566.34,16698.88,86.6039
2023-08-24,Container Ship,Diesel,20.726,1717.105,4295.1716,74.3129,2714.4334,5.2889,Calm,0.8395,Long-haul,Good,2,0.35,6682.3,25012.7,105.6301
2023-08-25,Tanker,Heavy Fuel Oil (HFO),10.6311,376.2463,4670.7773,78.6799,2369.8099,5.6164,Calm,0.0261,Short-haul,Good,1,0.8667,3846.67,24210.13,46.3446
2023-08-26,Tanker,Heavy Fuel Oil (HFO),8.4512,1705.5316,6781.2496,99.3534,2821.7745,4.463,Moderate,0.9271,Long-haul,Good,4,0.622,7007.02,35077.44,251.8381
2023-08-27,Container Ship,Heavy Fuel Oil (HFO),19.5406,1612.4219,6863.3571,80.2767,2671.5151,4.2696,Calm,0.1093,Coastal,Fair,4,0.35,6769.18,33846.23,108.1891
2023-08-28,Tanker,Steam Turbine,14.1538,1957.2349,3739.4423,95.5468,2631.8683,10.3257,Moderate,0.4636,Coastal,Good,6,0.7654,7030.83,24795.28,164.0264
2023-08-29,Container Ship,Heavy Fuel Oil (HFO),14.3515,1982.8968,6559.3021,80.6717,2692.1153,5.148,Calm,0.7333,Transoceanic,Good,1,0.8537,7545.84,33454.08,160.2467
2023-08-30,Container Ship,Heavy Fuel Oil (HFO),20.7715,1287.5323,2281.3657,84.1626,1874.8287,6.1666,Moderate,0.7686,Coastal,Fair,4,0.35,5112.79,17294.23,71.7489
2023-08-31,Bulk Carrier,Steam Turbine,19.9758,1241.3524,1306.3273,71.1642,1848.4238,4.5558,Moderate,0.6001,Coastal,Good,2,0.35,4452.16,13847.78,79.9839
2023-09-01,Bulk Carrier,Steam Turbine,17.338,1859.8303,2000.5187,54.8037,2581.8534,8.2776,Calm,0.6915,Long-haul,Fair,5,0.488,6548.1,16662.73,130.2835
2023-09-02,Fish Carrier,Diesel,20.5654,1822.556,390.8453,51.7113,3106.3422,6.3045,Calm,0.4138,Short-haul,Good,2,0.35,6185.06,10348.07,101.3692
2023-09-03,Tanker,Steam Turbine,19.8692,645.2861,4332.9655,72.3018,2741.7173,7.4842,Moderate,0.808,Short-haul,Good,5,0.35,4682.79,23498.57,39.3551
2023-09-04,Tanker,Steam Turbine,21.9858,969.4864,1162.4759,56.0653,1488.5548,9.5314,Moderate,0.3078,Long-haul,Fair,5,0.35,3722.59,11966.95,51.3044
2023-09-05,Bulk Carrier,Diesel,14.7075,1096.451,1870.6912,92.5873,3208.6001,7.2373,Calm,0.8142,Short-haul,Needs Maintenance,6,0.812,5156.86,16082.32,84.2396
2023-09-06,Bulk Carrier,Diesel,20.4324,842.5506,6206.9506,79.4581,3058.7362,7.9969,Moderate,0.3896,Short-haul,Fair,5,0.35,5741.19,30462.34,52.9872
2023-09-07,Bulk Carrier,Heavy Fuel Oil (HFO),21.3102,553.8937,3499.2698,95.2345,1942.5675,4.1745,Rough,0.4827,Short-haul,Good,5,0.35,3531.53,21140.94,32.1332
2023-09-08,Fish Carrier,Heavy Fuel Oil (HFO),21.1323,1521.1063,1255.224,73.729,711.5076,10.5264,Calm,0.6871,Coastal,Fair,5,0.35,4011.8,14262.16,90.9984
2023-09-09,Bulk Carrier,Steam Turbine,10.6956,680.964,2269.1277,60.05,742.7188,8.3606,Moderate,0.5141,Long-haul,Good,2,0.7275,2998.76,16481.85,79.0553
2023-09-10,Fish Carrier,Steam Turbine,20.4914,1235.2119,1829.5272,66.098,941.1348,6.7434,Calm,0.7047,Coastal,Good,5,0.35,3783.76,15341.56,72.8022
2023-09-11,Bulk Carrier,Heavy Fuel Oil (HFO),20.8756,1083.3794,2670.4038,57.7432,1326.6245,10.0277,Moderate,0.6169,Coastal,Fair,3,0.35,4008.24,17361.84,64.7588
2023-09-12,Fish Carrier,Heavy Fuel Oil (HFO),12.9202,1068.6075,1038.8887,50.6613,2989.1481,9.5773,Moderate,0.3259,Coastal,Good,6,0.7735,5061.05,11848.83,100.0124
2023-09-13,Container Ship,Heavy Fuel Oil (HFO),17.7168,1005.4118,3160.7048,54.5197,2574.8945,9.1756,Calm,0.7119,Short-haul,Good,7,0.6378,4795.28,19368.58,70.6625
2023-09-14,Tanker,Diesel,9.5224,1809.5401,3144.2342,49.9793,2987.6941,10.2108,Calm,0.9033,Transoceanic,Good,6,0.8256,6518.79,20404.31,229.366
2023-09-15,Tanker,Diesel,19.1209,1527.0737,7905.8155,99.4659,2331.6355,8.2804,Calm,0.5104,Short-haul,Good,7,0.5147,6448.55,38677.59,89.6601
2023-09-16,Bulk Carrier,Diesel,11.9509,165.488,3014.1995,67.3318,1918.5321,5.4785,Moderate,0.1734,Short-haul,Good,2,0.9274,3213.87,18291.0,24.1397
2023-09-17,Container Ship,Diesel,20.3884,1481.6461,2404.3943,92.3084,3202.0309,8.8677,Calm,0.9303,Coastal,Good,5,0.3783,6024.52,18707.75,83.9741
2023-09-18,Fish Carrier,Diesel,19.8553,597.1749,1887.9237,98.8028,2290.8188,8.9342,Calm,0.1132,Coastal,Good,4,0.3623,3826.43,15957.85,41.131
2023-09-19,Fish Carrier,Heavy Fuel Oil (HFO),16.8293,1493.8476,1490.9606,78.7172,3230.0388,7.7452,Moderate,0.0108,Coastal,Good,4,0.5075,6044.14,14850.37,107.1197
2023-09-20,Fish Carrier,Heavy Fuel Oil (HFO),15.8919,228.9773,647.8018,89.4893,2448.0876,6.0077,Calm,0.0825,Short-haul,Fair,5,0.7305,3189.61,10275.11,21.55
2023-09-21,Bulk Carrier,Steam Turbine,13.1767,468.3387,3114.3113,46.82,3455.4006,10.7714,Calm,0.5955,Long-haul,Fair,7,0.7473,4816.56,17861.06,43.3915
2023-09-22,Container Ship,Steam Turbine,18.2811,824.659,4812.7253,66.931,1543.828,9.2231,Calm,0.7524,Long-haul,Good,5,0.5129,4487.22,24856.91,54.4605
2023-09-23,Fish Carrier,Heavy Fuel Oil (HFO),17.5603,186.137,2764.3504,95.4923,3103.3959,6.3448,Calm,0.2671,Short-haul,Needs Maintenance,1,0.4568,3533.39,17961.37,17.1763
2023-09-24,Container Ship,Steam Turbine,17.4881,2185.7512,1134.8289,67.6187,2170.7399,8.7985,Moderate,0.3515,Long-haul,Good,6,0.5143,6466.04,15179.2,134.3787
2023-09-25,Container Ship,Steam Turbine,16.4656,889.5127,3267.366,51.0965,1215.9364,6.062,Moderate,0.6605,Coastal,Good,1,0.6181,3838.33,19637.53,71.1615
2023-09-26,Fish Carrier,Heavy Fuel Oil (HFO),8.8734,916.0399,1245.1839,48.8169,3442.3815,5.4047,Calm,0.3926,Coastal,Good,6,0.6774,5077.07,11804.2,127.5775
2023-09-27,Fish Carrier,Diesel,11.5083,1036.3523,1742.6352,81.5533,1446.0221,8.9004,Calm,0.9046,Coastal,Good,5,0.9177,4007.17,14979.85,100.8672
2023-09-28,Tanker,Steam Turbine,8.0463,2103.7262,5229.5921,64.7405,2609.1401,6.8043,Moderate,0.6323,Coastal,Good,6,0.5973,7444.97,28360.87,327.2552
2023-09-29,Container Ship,Diesel,12.1842,919.2199,4627.1981,69.0891,1230.5006,4.2499,Moderate,0.0254,Transoceanic,Fair,5,0.9228,4223.4,24352.52,87.1469
2023-09-30,Tanker,Steam Turbine,8.2299,812.4987,2733.1942,80.9617,2164.735,10.5806,Rough,0.8702,Transoceanic,Needs Maintenance,5,0.4494,4442.84,18637.5,124.1439
2023-10-01,Tanker,Steam Turbine,16.8573,1999.7909,3604.7604,48.5177,2988.9171,4.7993,Calm,0.595,Long-haul,Good,5,0.5405,6943.94,22659.5,136.6224
2023-10-02,Tanker,Heavy Fuel Oil (HFO),21.5057,547.7869,3276.2125,86.6653,1170.5424,6.5895,Calm,0.165,Long-haul,Good,2,0.35,3277.13,19590.33,34.3388
2023-10-03,Bulk Carrier,Heavy Fuel Oil (HFO),9.248,1468.6872,6063.8831,83.0797,1277.2486,8.4788,Calm,0.5231,Coastal,Good,4,0.8415,5259.14,30897.79,177.3989
2023-10-04,Tanker,Steam Turbine,8.064,594.8419,3780.5479,86.8621,2211.2239,5.5349,Rough,0.7703,Short-haul,Good,6,0.5378,4174.58,22209.94,82.0112
2023-10-05,Tanker,Diesel,13.0987,540.1385,2509.4825,50.7432,846.8784,7.7615,Calm,0.158,Coastal,Good,1,0.916,3131.86,15737.67,49.9946
2023-10-06,Fish Carrier,Heavy Fuel Oil (HFO),9.5419,578.3423,529.6247,49.0441,2338.2583,4.3804,Calm,0.4359,Short-haul,Good,2,0.8061,3521.56,9031.29,71.1553
2023-10-07,Fish Carrier,Diesel,8.8351,386.6531,947.7282,93.7525,2390.1808,9.5268,Calm,0.638,Coastal,Fair,5,0.7781,3262.66,11723.83,59.3463
2023-10-08,Tanker,Steam Turbine,19.7178,686.2588,3172.7789,76.8707,3197.1034,8.1424,Moderate,0.149,Long-haul,Good,5,0.35,4726.29,19493.64,44.7996
2023-10-09,Tanker,Steam Turbine,11.3672,1272.8226,1753.8885,61.2685,2513.3926,4.6351,Calm,0.4798,Coastal,Good,3,0.7657,4980.41,14904.13,125.9516
2023-10-10,Tanker,Heavy Fuel Oil (HFO),20.2017,1416.303,3736.0313,82.9913,2186.5769,6.0761,Moderate,0.7529,Transoceanic,Good,6,0.35,5460.13,23570.61,91.4794
2023-10-11,Bulk Carrier,Steam Turbine,9.5535,867.7408,2745.1841,48.6853,2686.144,5.433,Rough,0.9813,Short-haul,Fair,2,0.5771,4716.13,16874.46,111.0679
